HPM20_mon output - time series of water dynamics - units: depth/thickness: m or m/y; time: y 
 time  annWTD   annPPT   annSnow  annRain  annSublim  annAET   annPET   annRUNOFF annRUNON   annNetWatIn  
  240.5   -0.01974    0.40201    0.18547    0.21723    0.07236    0.29022    0.36259    0.46085    0.41663    0.00000   
  241.5   -0.02151    0.44477    0.18464    0.25872    0.07457    0.23269    0.37651    0.48924    0.33183    0.00000   
  242.5   -0.01695    0.45545    0.17928    0.27872    0.06621    0.31539    0.38572    0.52021    0.46175    0.00000   
  243.5   -0.02463    0.45399    0.14513    0.30780    0.06166    0.30538    0.36704    0.12405    0.00000    0.00000   
  244.5   -0.02464    0.45824    0.19255    0.26764    0.05793    0.27887    0.33680    0.12262    0.06157    0.00000   
  245.5   -0.01856    0.41146    0.18597    0.23192    0.06166    0.28459    0.34734    0.56379    0.46179    0.00000   
  246.5   -0.01922    0.41793    0.20135    0.20987    0.05391    0.21520    0.33502    0.59166    0.45903    0.00000   
  247.5   -0.02065    0.46264    0.24367    0.22397    0.07330    0.22109    0.36011    0.56207    0.37938    0.00000   
  248.5   -0.01849    0.48018    0.20003    0.28030    0.07274    0.22804    0.36670    0.69105    0.46155    0.00000   
  249.5   -0.01709    0.34894    0.19557    0.15515    0.06112    0.26627    0.33081    0.47592    0.46141    0.00000   
  250.5   -0.02167    0.44856    0.20682    0.24290    0.07712    0.27570    0.35282    0.29063    0.19657    0.00000   
  251.5   -0.02627    0.45084    0.18880    0.26588    0.07291    0.20485    0.33927    0.18487    0.01901    0.00000   
  252.5   -0.02141    0.41781    0.21246    0.20318    0.06261    0.21146    0.33717    0.43131    0.27949    0.00000   
  253.5   -0.01283    0.48229    0.22784    0.25447    0.07060    0.22334    0.37432    0.64968    0.46113    0.00000   
  254.5   -0.01099    0.37039    0.13658    0.23353    0.07308    0.25872    0.42085    0.53498    0.46102    0.00000   
  255.5   -0.02429    0.48131    0.21264    0.27195    0.06044    0.30805    0.36849    0.25340    0.17732    0.00000   
  256.5   -0.01391    0.49340    0.17271    0.32358    0.07659    0.34114    0.42476    0.56650    0.46096    0.00000   
  257.5   -0.02425    0.44234    0.19757    0.24920    0.06780    0.28286    0.35066    0.26685    0.17963    0.00000   
  258.5   -0.02398    0.49532    0.20086    0.29648    0.07155    0.19832    0.33672    0.46056    0.19475    0.00000   
  259.5   -0.02258    0.40958    0.20245    0.20758    0.05873    0.27467    0.33340    0.25045    0.19737    0.00000   
  260.5   -0.01979    0.44359    0.20317    0.24309    0.07540    0.29725    0.37265    0.42187    0.35154    0.00000   
  261.5   -0.01115    0.43470    0.17901    0.25651    0.07854    0.31503    0.40615    0.53318    0.46077    0.00000   
  262.5   -0.01995    0.44875    0.19101    0.25976    0.07542    0.31292    0.38834    0.46956    0.41769    0.00000   
  263.5   -0.02220    0.50355    0.21657    0.28515    0.07808    0.31947    0.39755    0.41532    0.29289    0.00000   
  264.5   -0.01805    0.47438    0.25803    0.21694    0.07864    0.22916    0.37622    0.58558    0.46081    0.00000   
  265.5   -0.02524    0.47192    0.20823    0.26553    0.06939    0.22106    0.35964    0.35961    0.12498    0.00000   
  266.5   -0.02027    0.42133    0.25464    0.16704    0.08609    0.16559    0.31785    0.54636    0.39965    0.00000   
  267.5   -0.02562    0.45609    0.16325    0.29543    0.07026    0.22623    0.36055    0.32542    0.10413    0.00000   
  268.5   -0.01775    0.39135    0.23169    0.15766    0.07673    0.19851    0.33789    0.53135    0.45815    0.00000   
  269.5   -0.01852    0.39721    0.18718    0.21097    0.06619    0.24062    0.37146    0.53116    0.41973    0.00000   
  270.5   -0.01995    0.40703    0.20099    0.20753    0.07421    0.22774    0.36282    0.50878    0.41701    0.00000   
  271.5   -0.01958    0.48781    0.23289    0.25308    0.06356    0.21002    0.34451    0.64536    0.43763    0.00000   
  272.5   -0.02007    0.40653    0.19185    0.21502    0.06598    0.21871    0.35394    0.56560    0.39536    0.00000   
  273.5   -0.02426    0.41260    0.18608    0.22553    0.06993    0.27125    0.34118    0.25644    0.17868    0.00000   
  274.5   -0.01877    0.48639    0.24044    0.24548    0.06753    0.32056    0.39005    0.24082    0.17653    0.00000   
  275.5   -0.02020    0.42119    0.17111    0.25040    0.06487    0.26806    0.33294    0.34682    0.21518    0.00000   
  276.5   -0.02278    0.47057    0.23418    0.23762    0.06305    0.27799    0.34104    0.23727    0.15360    0.00000   
  277.5   -0.01679    0.37560    0.19746    0.17632    0.07751    0.20756    0.35297    0.59411    0.46007    0.00000   
  278.5   -0.02199    0.43935    0.17817    0.26091    0.06252    0.25415    0.38258    0.44600    0.30419    0.00000   
  279.5   -0.01834    0.36604    0.19650    0.17281    0.05864    0.29171    0.35035    0.45853    0.42748    0.00000   
  280.5   -0.00996    0.41377    0.23473    0.17873    0.08281    0.29248    0.38647    0.47069    0.45984    0.00000   
  281.5   -0.01908    0.41659    0.16521    0.24928    0.06069    0.29830    0.35899    0.51467    0.44596    0.00000   
  282.5   -0.02399    0.41033    0.19302    0.21512    0.06642    0.21327    0.34325    0.34548    0.19379    0.00000   
  283.5   -0.02015    0.47239    0.25203    0.21894    0.08317    0.19627    0.34123    0.54364    0.40519    0.00000   
  284.5   -0.02639    0.54203    0.23487    0.30375    0.08067    0.29828    0.37895    0.22807    0.06132    0.00000   
  285.5   -0.02057    0.38674    0.16546    0.22135    0.06706    0.23504    0.36680    0.53422    0.38206    0.00000   
  286.5   -0.02211    0.36995    0.15968    0.20886    0.06825    0.29139    0.35964    0.18861    0.18038    0.00000   
  287.5   -0.02222    0.46863    0.25648    0.21242    0.07740    0.18717    0.33302    0.40016    0.21034    0.00000   
  288.5   -0.02205    0.41558    0.16289    0.25427    0.06637    0.29258    0.35895    0.37779    0.30017    0.00000   
  289.5   -0.02449    0.42509    0.16608    0.25978    0.07510    0.27448    0.34958    0.08185    0.00000    0.00000   
  290.5   -0.02420    0.49450    0.17419    0.32128    0.06918    0.30995    0.37913    0.20676    0.09362    0.00000   
  291.5   -0.00951    0.47885    0.24782    0.23164    0.08174    0.25654    0.43432    0.56878    0.45917    0.00000   
  292.5   -0.01793    0.41519    0.16495    0.24684    0.07388    0.31400    0.39029    0.53565    0.45914    0.00000   
  293.5   -0.02823    0.57228    0.16780    0.40428    0.07419    0.32676    0.40095    0.17391    0.00000    0.00000   
  294.5   -0.01800    0.46288    0.22109    0.24814    0.07068    0.25754    0.39882    0.57910    0.45900    0.00000   
  295.5   -0.01819    0.51423    0.26778    0.24658    0.08209    0.33603    0.41812    0.22528    0.14034    0.00000   
  296.5   -0.02381    0.46208    0.19082    0.27186    0.06317    0.20893    0.34023    0.26346    0.06239    0.00000   
  297.5   -0.02111    0.39412    0.14869    0.24580    0.06784    0.29269    0.36053    0.41830    0.35189    0.00000   
  298.5   -0.00531    0.42854    0.19140    0.23979    0.08026    0.30800    0.41556    0.47885    0.45874    0.00000   
  299.5   -0.01966    0.51337    0.24291    0.27259    0.07329    0.29794    0.37123    0.43421    0.30294    0.00000   
  300.5   -0.01941    0.50465    0.22109    0.28751    0.07632    0.31578    0.39209    0.54717    0.40269    0.00000   
  301.5   -0.01382    0.40716    0.23440    0.17105    0.07054    0.32126    0.40028    0.46785    0.45892    0.00000   
  302.5   -0.02570    0.47801    0.20970    0.26722    0.06366    0.20736    0.34073    0.23087    0.00000    0.00000   
  303.5   -0.01826    0.40788    0.17994    0.23094    0.06932    0.30415    0.37507    0.53822    0.45887    0.00000   
  304.5   -0.01704    0.47162    0.17632    0.29386    0.07112    0.29707    0.36819    0.48920    0.40170    0.00000   
  305.5   -0.01314    0.43152    0.18482    0.24724    0.03411    0.29871    0.37768    0.54721    0.45893    0.00000   
  306.5   -0.02331    0.51731    0.26370    0.25460    0.07311    0.18819    0.32776    0.47629    0.23062    0.00000   
  307.5   -0.02277    0.42491    0.19849    0.22923    0.06181    0.22280    0.35379    0.41860    0.26025    0.00000   
  308.5   -0.01908    0.40616    0.15332    0.25416    0.06556    0.28559    0.35115    0.14171    0.03120    0.00000   
  309.5   -0.01791    0.47532    0.24250    0.23783    0.07920    0.25978    0.33898    0.18781    0.10398    0.00000   
  310.5   -0.02388    0.49292    0.22790    0.26348    0.05747    0.20685    0.33155    0.31384    0.07862    0.00000   
  311.5   -0.02258    0.50148    0.18646    0.31854    0.06854    0.30807    0.37661    0.40502    0.27059    0.00000   
  312.5   -0.01798    0.41806    0.18950    0.22357    0.06599    0.22457    0.36034    0.60958    0.45860    0.00000   
  313.5   -0.02434    0.52056    0.22832    0.29374    0.07298    0.21758    0.36431    0.38088    0.17390    0.00000   
  314.5   -0.02494    0.51567    0.23155    0.28426    0.07004    0.26672    0.33675    0.31950    0.14062    0.00000   
  315.5   -0.01729    0.42848    0.20346    0.22771    0.06782    0.22361    0.36739    0.61204    0.45854    0.00000   
  316.5   -0.01828    0.48861    0.26370    0.22757    0.06746    0.24125    0.38316    0.64052    0.45843    0.00000   
  317.5   -0.02116    0.42672    0.17858    0.24969    0.07141    0.28912    0.36053    0.46384    0.34861    0.00000   
  318.5   -0.02226    0.43063    0.20956    0.22517    0.05736    0.28448    0.34184    0.31279    0.25016    0.00000   
  319.5   -0.02338    0.42957    0.13455    0.29356    0.06076    0.28087    0.34163    0.29999    0.17591    0.00000   
  320.5   -0.02165    0.40669    0.16916    0.23464    0.06333    0.28664    0.34996    0.16915    0.08899    0.00000   
  321.5   -0.01161    0.42900    0.20942    0.21997    0.05808    0.29197    0.35715    0.46922    0.45834    0.00000   
  322.5   -0.02340    0.43700    0.20291    0.23551    0.06902    0.22268    0.36442    0.40288    0.22529    0.00000   
  323.5   -0.01994    0.44785    0.20011    0.24846    0.07440    0.21828    0.35946    0.57242    0.41557    0.00000   
  324.5   -0.02577    0.45332    0.20226    0.24956    0.07301    0.27846    0.35147    0.20181    0.09487    0.00000   
  325.5   -0.01447    0.42484    0.20110    0.22351    0.07613    0.29976    0.38496    0.52780    0.45810    0.00000   
  326.5   -0.02299    0.47437    0.18829    0.28610    0.08798    0.21281    0.37569    0.42794    0.24339    0.00000   
  327.5   -0.02137    0.41967    0.17377    0.24611    0.07363    0.31660    0.39022    0.32343    0.28906    0.00000   
  328.5   -0.01468    0.50131    0.22144    0.28122    0.04018    0.29461    0.37593    0.60352    0.45798    0.00000   
  329.5   -0.02386    0.48427    0.21034    0.27610    0.06596    0.22251    0.35971    0.41861    0.17110    0.00000   
  330.5   -0.02379    0.48116    0.28257    0.20087    0.08405    0.16066    0.30605    0.36341    0.18585    0.00000   
  331.5   -0.02116    0.42062    0.20193    0.21926    0.07281    0.28948    0.36228    0.45466    0.34831    0.00000   
  332.5   -0.02232    0.38825    0.15210    0.23891    0.07130    0.28567    0.35697    0.34713    0.28476    0.00000   
  333.5   -0.02376    0.46540    0.19210    0.27469    0.03609    0.31322    0.38507    0.24527    0.15531    0.00000   
  334.5   -0.02152    0.43174    0.16290    0.27121    0.04184    0.33899    0.41977    0.19164    0.11008    0.00000   
  335.5   -0.01790    0.34821    0.17169    0.17340    0.07641    0.27609    0.35474    0.45929    0.45757    0.00000   
  336.5   -0.01994    0.55678    0.22375    0.33576    0.07601    0.33228    0.40829    0.48067    0.36529    0.00000   
  337.5   -0.02273    0.44258    0.22988    0.21356    0.07622    0.20000    0.34074    0.43754    0.26186    0.00000   
  338.5   -0.02219    0.41046    0.19331    0.22012    0.06394    0.21934    0.34719    0.22802    0.04862    0.00000   
  339.5   -0.01532    0.49161    0.20090    0.28731    0.07357    0.30076    0.37962    0.54684    0.45732    0.00000   
  340.5   -0.02367    0.55437    0.22661    0.33223    0.07415    0.28115    0.35699    0.35050    0.14822    0.00000   
  341.5   -0.02567    0.46678    0.22853    0.23645    0.07142    0.19193    0.32526    0.29830    0.10012    0.00000   
  342.5   -0.02420    0.44829    0.22484    0.22476    0.06334    0.25851    0.32185    0.29060    0.18117    0.00000   
  343.5   -0.01916    0.42639    0.19023    0.23297    0.08359    0.20800    0.35278    0.63286    0.45700    0.00000   
  344.5   -0.02100    0.43655    0.18933    0.24949    0.06515    0.27325    0.33840    0.13336    0.00000    0.00000   
  345.5   -0.01861    0.46850    0.23723    0.23177    0.07046    0.20878    0.34254    0.34801    0.22450    0.00000   
  346.5   -0.02327    0.40992    0.17932    0.23029    0.06897    0.26730    0.33626    0.34970    0.23187    0.00000   
  347.5   -0.01476    0.46771    0.25225    0.21730    0.07282    0.31684    0.39463    0.49711    0.45665    0.00000   
  348.5   -0.01389    0.43317    0.20828    0.22400    0.07116    0.24112    0.39898    0.63375    0.45655    0.00000   
  349.5   -0.02417    0.45356    0.21761    0.23242    0.07406    0.21083    0.35102    0.35375    0.18272    0.00000   
  350.5   -0.01701    0.40414    0.17571    0.22377    0.03257    0.28199    0.35584    0.55668    0.45667    0.00000   
  351.5   -0.02275    0.46733    0.21272    0.25230    0.07057    0.21937    0.35805    0.41820    0.26034    0.00000   
  352.5   -0.01780    0.44208    0.21259    0.23158    0.05965    0.21772    0.35055    0.64340    0.45648    0.00000   
  353.5   -0.01633    0.40868    0.18481    0.22468    0.06253    0.23734    0.37317    0.56914    0.45649    0.00000   
  354.5   -0.01021    0.43820    0.16425    0.27488    0.07478    0.31054    0.39806    0.53660    0.45634    0.00000   
  355.5   -0.01712    0.34087    0.19296    0.14753    0.09057    0.18406    0.34351    0.53270    0.45633    0.00000   
  356.5   -0.01585    0.47135    0.23178    0.23900    0.06982    0.29829    0.37396    0.53993    0.45629    0.00000   
  357.5   -0.02035    0.40884    0.18107    0.22711    0.07077    0.21935    0.36041    0.53864    0.39150    0.00000   
  358.5   -0.02438    0.48864    0.21406    0.27699    0.06799    0.27539    0.34338    0.18876    0.04305    0.00000   
  359.5   -0.02537    0.42258    0.22230    0.20168    0.07015    0.25619    0.32634    0.20034    0.11670    0.00000   
  360.5   -0.02205    0.36526    0.16435    0.20419    0.07014    0.21256    0.34633    0.43100    0.29646    0.00000   
  361.5   -0.02113    0.46648    0.22732    0.23868    0.06640    0.29705    0.36345    0.40424    0.34871    0.00000   
  362.5   -0.02621    0.47138    0.19214    0.28152    0.06762    0.20832    0.34362    0.29436    0.07062    0.00000   
  363.5   -0.02393    0.42445    0.17543    0.25501    0.06736    0.20535    0.33620    0.36861    0.19500    0.00000   
  364.5   -0.02382    0.39418    0.20980    0.18327    0.06829    0.24033    0.30862    0.28231    0.20107    0.00000   
  365.5   -0.02371    0.47520    0.22245    0.24878    0.06916    0.27965    0.34882    0.26700    0.16114    0.00000   
  366.5   -0.01438    0.42687    0.20329    0.22255    0.06198    0.25011    0.38985    0.57403    0.45557    0.00000   
  367.5   -0.01534    0.39338    0.20891    0.18065    0.06925    0.21737    0.36398    0.48314    0.33938    0.00000   
  368.5   -0.01280    0.42118    0.17889    0.23940    0.07884    0.32207    0.40211    0.48818    0.45533    0.00000   
  369.5   -0.02195    0.45092    0.18045    0.27571    0.06260    0.30467    0.36727    0.36683    0.30314    0.00000   
  370.5   -0.01507    0.49196    0.22316    0.27065    0.08440    0.23106    0.39153    0.63686    0.45534    0.00000   
  371.5   -0.02241    0.46340    0.19929    0.26452    0.05739    0.20508    0.32768    0.34274    0.14149    0.00000   
