"years_forcing","months_forcing","precipforc_1","tsaforc_1"
7934,2,0.0152988,-31.7331
7934,3,0.0152188,-11.2191
7934,4,0.01971,-2.04235
7934,5,0.0371525,7.37727
7934,6,0.0501267,14.984
7934,7,0.101716,17.1712
7934,8,0.123356,13.4269
7934,9,0.0493602,8.4565
7934,10,0.0226452,-1.71552
7934,11,0.026199,-21.2802
7934,12,0.0231188,-29.0447
7933,1,0.0197478,-32.8545
7933,2,0.00810699,-22.7011
7933,3,0.0169044,-15.0589
7933,4,0.0199536,-2.96251
7933,5,0.049298,6.0709
7933,6,0.12159,12.6221
7933,7,0.053676,18.662
7933,8,0.0534306,14.2281
7933,9,0.0594439,10.7123
7933,10,0.036741,-7.54859
7933,11,0.0322015,-23.5013
7933,12,0.0559499,-27.5181
7932,1,0.0183842,-26.1818
7932,2,0.0131349,-19.3827
7932,3,0.0111978,-18.168
7932,4,0.0171744,-4.87853
7932,5,0.0356387,2.99888
7932,6,0.0758646,15.5435
7932,7,0.115532,19.1747
7932,8,0.0564229,14.3087
7932,9,0.0159361,9.61562
7932,10,0.0459692,-3.14951
7932,11,0.0262408,-14.9802
7932,12,0.0151725,-29.6014
7931,1,0.0181962,-22.8216
7931,2,0.0141099,-18.2472
7931,3,0.0155725,-10.3365
7931,4,0.0240096,-0.952105
7931,5,0.0694578,6.9163
7931,6,0.0565977,16.386
7931,7,0.0635873,19.737
7931,8,0.0957598,15.2011
7931,9,0.0562911,8.83986
7931,10,0.0423159,1.39361
7931,11,0.0177173,-16.1333
7931,12,0.0197283,-18.4354
7930,1,0.0130704,-29.9638
7930,2,0.00456395,-34.1669
7930,3,0.0139849,-16.2127
7930,4,0.0318659,-0.765947
7930,5,0.0738436,7.16267
7930,6,0.0719935,13.4954
